intensityDif,speaker,Word,precedingPhone,followingPhone,stressStatus,wordFrequency,grupo,sexo
1.30586266878177,003cdmxf23lic,COMPLICADO,baja,media,unstressed,2.23044892137827,CDMXINSITU,FEMENINO
2.56675673630538,003cdmxf23lic,PASADO,baja,media,unstressed,1.95424250943932,CDMXINSITU,FEMENINO
5.83779447536497,003cdmxf23lic,DIARIO,media,alta,stressed,1.60205999132796,CDMXINSITU,FEMENINO
14.3727481176632,003cdmxf23lic,AYUD5,alta,media,stressed,1,CDMXINSITU,FEMENINO
3.98312949413402,003cdmxf23lic,MIEDO,media,media,unstressed,1.84509804001426,CDMXINSITU,FEMENINO
19.840550084922,003cdmxf23lic,ENCONTRADOS,baja,media,unstressed,1,CDMXINSITU,FEMENINO
2.29543164229094,003cdmxf23lic,ESTUDIANTES,alta,alta,stressed,1.60205999132796,CDMXINSITU,FEMENINO
8.47814591856724,003cdmxf23lic,UNIVERSIDAD,alta,baja,stressed,2.46239799789896,CDMXINSITU,FEMENINO
3.55415980541265,003cdmxf23lic,PODEMOS,media,media,stressed,2.14612803567824,CDMXINSITU,FEMENINO
13.9709417737264,003cdmxf23lic,UNIVERSIDAD,alta,baja,stressed,2.46239799789896,CDMXINSITU,FEMENINO
5.66125497932899,003cdmxf23lic,NAD4,baja,media,stressed,1,CDMXINSITU,FEMENINO
0.870170081261932,003cdmxf23lic,CIUDAD,alta,baja,stressed,3.13353890837022,CDMXINSITU,FEMENINO
2.89990539597029,003cdmxf23lic,ENTENDIDO,alta,media,unstressed,1.47712125471966,CDMXINSITU,FEMENINO
5.22001775125072,003cdmxf23lic,TODO,media,media,unstressed,3.39269695325967,CDMXINSITU,FEMENINO
23.8166931295113,003cdmxf23lic,PUEDO,media,media,unstressed,2.41497334797082,CDMXINSITU,FEMENINO
2.22256173542678,003cdmxf23lic,ESTUDIANTILES,alta,alta,unstressed,1,CDMXINSITU,FEMENINO
2.91593343568894,003cdmxf23lic,VIDA,alta,baja,unstressed,2.54406804435028,CDMXINSITU,FEMENINO
5.01185762002504,003cdmxf23lic,SALIDO,alta,media,unstressed,1.30102999566398,CDMXINSITU,FEMENINO
9.4323813531426,003cdmxf23lic,VIAJADO,baja,media,unstressed,1.30102999566398,CDMXINSITU,FEMENINO
12.3180682965528,003cdmxf23lic,IDO,alta,media,unstressed,2.38021124171161,CDMXINSITU,FEMENINO
5.83840593289855,003cdmxf23lic,CIUDAD,alta,baja,stressed,3.13353890837022,CDMXINSITU,FEMENINO
7.33804938633136,003cdmxf23lic,TENIDO,alta,media,unstressed,1.95424250943932,CDMXINSITU,FEMENINO
2.42844797849156,003cdmxf23lic,OPORTUNIDAD,alta,baja,stressed,2.17609125905568,CDMXINSITU,FEMENINO
11.459636516822,003cdmxf23lic,GUADALAJARA,baja,baja,unstressed,1.77815125038364,CDMXINSITU,FEMENINO
9.01995093240626,003cdmxf23lic,ESTADO,baja,media,unstressed,2.51851393987789,CDMXINSITU,FEMENINO
2.926438596089,003cdmxf23lic,CIUDAD,alta,baja,stressed,3.13353890837022,CDMXINSITU,FEMENINO
3.75243869885723,003cdmxf23lic,H3MEDO,media,media,unstressed,1.69897000433602,CDMXINSITU,FEMENINO
2.56249190102855,003cdmxf23lic,H3MEDO,media,media,unstressed,1.69897000433602,CDMXINSITU,FEMENINO
5.00433376054212,003cdmxf23lic,ACOSTUMBRADOS,baja,media,unstressed,1.60205999132796,CDMXINSITU,FEMENINO
2.444725262918,003cdmxf23lic,SUCEDE,media,media,unstressed,1.69897000433602,CDMXINSITU,FEMENINO
0.764077525201088,003cdmxf23lic,CADENAS,baja,media,stressed,1,CDMXINSITU,FEMENINO
5.44843334675036,003cdmxf23lic,IDENTIDAD,alta,media,unstressed,1.69897000433602,CDMXINSITU,FEMENINO
5.98539443576512,003cdmxf23lic,IDENTIDAD,alta,baja,stressed,1.69897000433602,CDMXINSITU,FEMENINO
5.11976608018292,003cdmxf23lic,QUESADILLAS,baja,alta,stressed,1.47712125471966,CDMXINSITU,FEMENINO
8.38988964877171,003cdmxf23lic,TRADICIONES,baja,alta,unstressed,1.47712125471966,CDMXINSITU,FEMENINO
4.31758214204743,003cdmxf23lic,CIUDAD,alta,baja,stressed,3.13353890837022,CDMXINSITU,FEMENINO
2.505634925452,003cdmxf23lic,ESCONDIDAS,alta,baja,unstressed,1,CDMXINSITU,FEMENINO
2.13375864222193,003cdmxf23lic,CADA,baja,baja,unstressed,2.72427586960079,CDMXINSITU,FEMENINO
2.62028314622012,003cdmxf23lic,RELACIONADA,baja,baja,unstressed,1,CDMXINSITU,FEMENINO
3.86831993179325,003cdmxf23lic,CADA,baja,baja,unstressed,2.72427586960079,CDMXINSITU,FEMENINO
1.39071483977334,003cdmxf23lic,QUEDAMOS,media,baja,stressed,1.47712125471966,CDMXINSITU,FEMENINO
16.6184360474076,003cdmxf23lic,CIUDAD,alta,baja,stressed,3.13353890837022,CDMXINSITU,FEMENINO
2.49795267027432,003cdmxf23lic,PUEDES,media,media,unstressed,2.79934054945358,CDMXINSITU,FEMENINO
4.28744097284348,003cdmxf23lic,CADA,baja,baja,unstressed,2.72427586960079,CDMXINSITU,FEMENINO
3.27637055796146,003cdmxf23lic,OPORTUNIDAD,alta,baja,stressed,2.17609125905568,CDMXINSITU,FEMENINO
14.7215772538739,003cdmxf23lic,OPORTUNIDAD,alta,baja,stressed,2.17609125905568,CDMXINSITU,FEMENINO
11.2695947269606,003cdmxf23lic,AMISTADES,baja,media,unstressed,1,CDMXINSITU,FEMENINO
5.70761407746357,003cdmxf23lic,DEDICADAS,media,alta,unstressed,1,CDMXINSITU,FEMENINO
4.60548610529665,003cdmxf23lic,DEDICADOS,media,alta,unstressed,1.30102999566398,CDMXINSITU,FEMENINO
2.36509049751062,003cdmxf23lic,DEDICADOS,baja,media,unstressed,1.30102999566398,CDMXINSITU,FEMENINO
2.18148680102581,003cdmxf23lic,CONSIDERAR,alta,media,unstressed,1.30102999566398,CDMXINSITU,FEMENINO
3.9632585775841,003cdmxf23lic,CONSIDERO,alta,media,stressed,1.30102999566398,CDMXINSITU,FEMENINO
13.8060530605958,003cdmxf23lic,CADA,baja,baja,unstressed,2.72427586960079,CDMXINSITU,FEMENINO
1.54214108563684,003cdmxf23lic,CADA,baja,baja,unstressed,2.72427586960079,CDMXINSITU,FEMENINO
7.05693111424458,003cdmxf23lic,OPORTUNIDAD,alta,baja,stressed,2.17609125905568,CDMXINSITU,FEMENINO
6.81873825546205,003cdmxf23lic,ESTUDIAMOS,alta,alta,stressed,1.30102999566398,CDMXINSITU,FEMENINO
3.79177997213556,004cdmxm31lic,VELOCIDAD,alta,baja,stressed,1.30102999566398,CDMXINSITU,MASCULINO
0.496743509892156,004cdmxm31lic,SEGURIDAD,alta,baja,stressed,2.20411998265593,CDMXINSITU,MASCULINO
1.64777268495008,004cdmxm31lic,SENTIDO,alta,media,unstressed,1.84509804001426,CDMXINSITU,MASCULINO
10.2334858307538,004cdmxm31lic,AGRADEZCO,baja,media,stressed,1,CDMXINSITU,MASCULINO
20.5198039419848,004cdmxm31lic,R1PIDO,alta,media,unstressed,1.69897000433602,CDMXINSITU,MASCULINO
3.98360155750943,004cdmxm31lic,SEGURIDAD,alta,baja,stressed,2.20411998265593,CDMXINSITU,MASCULINO
11.0708018046627,004cdmxm31lic,LLAMADA,baja,baja,unstressed,1,CDMXINSITU,MASCULINO
1.99634097339806,004cdmxm31lic,NADA,baja,baja,unstressed,3.01703333929878,CDMXINSITU,MASCULINO
1.35569492809,004cdmxm31lic,SEGURIDAD,alta,baja,stressed,2.20411998265593,CDMXINSITU,MASCULINO
0.777205811611353,004cdmxm31lic,TODO,media,media,unstressed,3.39269695325967,CDMXINSITU,MASCULINO
3.69681186116853,004cdmxm31lic,ACTIVIDAD,alta,baja,stressed,1.47712125471966,CDMXINSITU,MASCULINO
2.3654912193505,004cdmxm31lic,SENTIDOS,alta,media,unstressed,1.30102999566398,CDMXINSITU,MASCULINO
4.95149544387485,004cdmxm31lic,O2DO,alta,media,unstressed,1.60205999132796,CDMXINSITU,MASCULINO
4.55947802608173,004cdmxm31lic,TODO,media,media,unstressed,3.39269695325967,CDMXINSITU,MASCULINO
2.83946003913832,004cdmxm31lic,CONCENTRADO,baja,media,unstressed,1,CDMXINSITU,MASCULINO
6.91122790988337,004cdmxm31lic,LADO,baja,media,unstressed,2.25527250510331,CDMXINSITU,MASCULINO
0.515009279415324,004cdmxm31lic,SEGURIDAD,alta,baja,stressed,2.20411998265593,CDMXINSITU,MASCULINO
4.66460351425602,004cdmxm31lic,VIDEO,alta,media,stressed,1.47712125471966,CDMXINSITU,MASCULINO
3.54686087076645,004cdmxm31lic,TODO,media,media,unstressed,3.39269695325967,CDMXINSITU,MASCULINO
15.924752203946,004cdmxm31lic,CAPACIDAD,alta,baja,stressed,1.84509804001426,CDMXINSITU,MASCULINO
